input,output
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.0 bps: 12.571 goals_conceded: 1.714 goals_scored: 0.0 ict_index: 1.714 influence: 17.0 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.571 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.5 goals_conceded: 0.833 goals_scored: 0.0 ict_index: 0.267 influence: 2.567 minutes: 30.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.333 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.0 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 0.229 influence: 2.2 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.0 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 0.229 influence: 2.2 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.0 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 0.229 influence: 2.2 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.0 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 0.229 influence: 2.2 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 1.286 goals_conceded: 0.286 goals_scored: 0.0 ict_index: 0.086 influence: 0.8 minutes: 12.857 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.833 goals_conceded: 0.833 goals_scored: 0.0 ict_index: 0.9 influence: 8.867 minutes: 30.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.167 For this game, these are the stats
was_home: 1 difficulty_gap: 2 
The Oscar and Grammy-winning songwriter Leslie Bricusse has died at the age of 90. London-born Bricusse was known for writing the lyrics for the theme to James Bond adventure Goldfinger as well as songs for films including Willy Wonka and the Chocolate Factory and Doctor Dolittle. His son Adam Bricusse announced news of his death on social media, saying he passed away peacefully. His close friend Joan Collins also posted on Instagram, paying tribute to one of the giant songwriters of our time. Bricusse won a best song Oscar for writing Talk to the Animals from 1967s Doctor Dolittle as well as one for best adaptation and original song score (later retitled best original score) for 1982s Victor/Victoria. Some of his best-known work comes from 1971s Willy Wonka and the Chocolate Factory, with Bricusse writing both Candy Man and Pure Imagination alongside Anthony Newley. On the next soundstage, they were shooting Cabaret, Bricusse said of the production in an interview from June this year. And I thought how wonderful it was. And I was a bit nervous about the amateur style of our show compared with the professionalism of Bob Fosse. Bricusse also collaborated with John Barry for the themes to Goldfinger and You Only Live Twice. His stage work included 1989s Sherlock Holmes: The Musical and 1961s Stop the World  I Want to Get Off with Newley. Their song What Kind of Fool Am I?, from the latter musical, made them the first Brits to ever win the song of the year Grammy in 1963. The pair also wrote the song Feeling Good for the musical The Roar of the Greasepaint  The Smell of the Crowd, which was later made famous by Nina Simone. He was inducted into the Songwriters Hall of Fame in 1989. Tributes have also been paid by stars including Elaine Paige on Twitter. Shocked &amp; saddened by the news that the brilliant &amp; wonderful Leslie Bricusse has died, she wrote. One of our great songwriters. My first ever professional role was in Roar of the Greasepaint musical. Weve been friends for many years. Andrew Lloyd Webber released a statement, calling Bricusse the most underestimated British songwriter of all time. When talking of Pure Imagination earlier this year, Bricusse said: Its a good thought for people, especially young people, to carry with them through life. Youll be free if you truly wish to be at the end is, to me, the most important line in the film. Its a reflective thought on how to make a life work. He is survived by his son Adam and wife, the actor Yvonne Romain.
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 3.286 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 0.771 influence: 7.6 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.857 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 2 
The Oscar and Grammy-winning songwriter Leslie Bricusse has died at the age of 90. London-born Bricusse was known for writing the lyrics for the theme to James Bond adventure Goldfinger as well as songs for films including Willy Wonka and the Chocolate Factory and Doctor Dolittle. His son Adam Bricusse announced news of his death on social media, saying he passed away peacefully. His close friend Joan Collins also posted on Instagram, paying tribute to one of the giant songwriters of our time. Bricusse won a best song Oscar for writing Talk to the Animals from 1967s Doctor Dolittle as well as one for best adaptation and original song score (later retitled best original score) for 1982s Victor/Victoria. Some of his best-known work comes from 1971s Willy Wonka and the Chocolate Factory, with Bricusse writing both Candy Man and Pure Imagination alongside Anthony Newley. On the next soundstage, they were shooting Cabaret, Bricusse said of the production in an interview from June this year. And I thought how wonderful it was. And I was a bit nervous about the amateur style of our show compared with the professionalism of Bob Fosse. Bricusse also collaborated with John Barry for the themes to Goldfinger and You Only Live Twice. His stage work included 1989s Sherlock Holmes: The Musical and 1961s Stop the World  I Want to Get Off with Newley. Their song What Kind of Fool Am I?, from the latter musical, made them the first Brits to ever win the song of the year Grammy in 1963. The pair also wrote the song Feeling Good for the musical The Roar of the Greasepaint  The Smell of the Crowd, which was later made famous by Nina Simone. He was inducted into the Songwriters Hall of Fame in 1989. Tributes have also been paid by stars including Elaine Paige on Twitter. Shocked &amp; saddened by the news that the brilliant &amp; wonderful Leslie Bricusse has died, she wrote. One of our great songwriters. My first ever professional role was in Roar of the Greasepaint musical. Weve been friends for many years. Andrew Lloyd Webber released a statement, calling Bricusse the most underestimated British songwriter of all time. When talking of Pure Imagination earlier this year, Bricusse said: Its a good thought for people, especially young people, to carry with them through life. Youll be free if you truly wish to be at the end is, to me, the most important line in the film. Its a reflective thought on how to make a life work. He is survived by his son Adam and wife, the actor Yvonne Romain.
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 1.857 goals_conceded: 0.286 goals_scored: 0.0 ict_index: 0.514 influence: 5.086 minutes: 12.857 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.571 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 2 
The Oscar and Grammy-winning songwriter Leslie Bricusse has died at the age of 90. London-born Bricusse was known for writing the lyrics for the theme to James Bond adventure Goldfinger as well as songs for films including Willy Wonka and the Chocolate Factory and Doctor Dolittle. His son Adam Bricusse announced news of his death on social media, saying he passed away peacefully. His close friend Joan Collins also posted on Instagram, paying tribute to one of the giant songwriters of our time. Bricusse won a best song Oscar for writing Talk to the Animals from 1967s Doctor Dolittle as well as one for best adaptation and original song score (later retitled best original score) for 1982s Victor/Victoria. Some of his best-known work comes from 1971s Willy Wonka and the Chocolate Factory, with Bricusse writing both Candy Man and Pure Imagination alongside Anthony Newley. On the next soundstage, they were shooting Cabaret, Bricusse said of the production in an interview from June this year. And I thought how wonderful it was. And I was a bit nervous about the amateur style of our show compared with the professionalism of Bob Fosse. Bricusse also collaborated with John Barry for the themes to Goldfinger and You Only Live Twice. His stage work included 1989s Sherlock Holmes: The Musical and 1961s Stop the World  I Want to Get Off with Newley. Their song What Kind of Fool Am I?, from the latter musical, made them the first Brits to ever win the song of the year Grammy in 1963. The pair also wrote the song Feeling Good for the musical The Roar of the Greasepaint  The Smell of the Crowd, which was later made famous by Nina Simone. He was inducted into the Songwriters Hall of Fame in 1989. Tributes have also been paid by stars including Elaine Paige on Twitter. Shocked &amp; saddened by the news that the brilliant &amp; wonderful Leslie Bricusse has died, she wrote. One of our great songwriters. My first ever professional role was in Roar of the Greasepaint musical. Weve been friends for many years. Andrew Lloyd Webber released a statement, calling Bricusse the most underestimated British songwriter of all time. When talking of Pure Imagination earlier this year, Bricusse said: Its a good thought for people, especially young people, to carry with them through life. Youll be free if you truly wish to be at the end is, to me, the most important line in the film. Its a reflective thought on how to make a life work. He is survived by his son Adam and wife, the actor Yvonne Romain.
",0.0
